,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,MSRP_formatted
7117,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,28,21,586,26905,"$26,905"
7118,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,28,21,586,26230,"$26,230"
7119,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,28,21,586,32205,"$32,205"
7120,Mazda,MX-5 Miata,2015,premium unleaded (recommended),158.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,28,21,586,32655,"$32,655"
7121,Mazda,MX-5 Miata,2015,premium unleaded (recommended),167.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,28,21,586,28665,"$28,665"
7122,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,34,27,586,28600,"$28,600"
7123,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,36,27,586,26395,"$26,395"
7124,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,36,27,586,29330,"$29,330"
7125,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,36,27,586,31270,"$31,270"
7126,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,34,27,586,30065,"$30,065"
7127,Mazda,MX-5 Miata,2016,premium unleaded (recommended),155.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,34,27,586,24915,"$24,915"
7128,Mazda,MX-6,1995,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,24,18,586,2000,"$2,000"
7129,Mazda,MX-6,1995,regular unleaded,118.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Coupe,31,23,586,2000,"$2,000"
7130,Mazda,MX-6,1996,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,24,18,586,2000,"$2,000"
7131,Mazda,MX-6,1996,regular unleaded,118.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Coupe,31,23,586,2000,"$2,000"
7132,Mazda,MX-6,1996,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,24,18,586,2000,"$2,000"
7133,Mazda,MX-6,1997,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,24,18,586,2000,"$2,000"
7134,Mazda,MX-6,1997,regular unleaded,114.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Coupe,31,23,586,2000,"$2,000"
7135,Mazda,Navajo,1992,regular unleaded,155.0,6.0,MANUAL,four wheel drive,2.0,Unknown,Compact,2dr SUV,20,15,586,2000,"$2,000"
7136,Mazda,Navajo,1992,regular unleaded,155.0,6.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,2dr SUV,20,15,586,2000,"$2,000"
7137,Mazda,Navajo,1992,regular unleaded,155.0,6.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,2dr SUV,20,15,586,2000,"$2,000"
7138,Mazda,Navajo,1992,regular unleaded,155.0,6.0,MANUAL,four wheel drive,2.0,Unknown,Compact,2dr SUV,20,15,586,2000,"$2,000"
7139,Mazda,Navajo,1993,regular unleaded,160.0,6.0,MANUAL,four wheel drive,2.0,Unknown,Compact,2dr SUV,21,16,586,2000,"$2,000"
7140,Mazda,Navajo,1993,regular unleaded,160.0,6.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,2dr SUV,21,16,586,2000,"$2,000"
7141,Mazda,Navajo,1993,regular unleaded,160.0,6.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,2dr SUV,21,16,586,2000,"$2,000"
7142,Mazda,Navajo,1993,regular unleaded,160.0,6.0,MANUAL,four wheel drive,2.0,Unknown,Compact,2dr SUV,21,16,586,2000,"$2,000"
7143,Mazda,Navajo,1994,regular unleaded,160.0,6.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,2dr SUV,19,14,586,2000,"$2,000"
7144,Mazda,Navajo,1994,regular unleaded,160.0,6.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,2dr SUV,19,14,586,2000,"$2,000"
7145,Mazda,Navajo,1994,regular unleaded,160.0,6.0,MANUAL,four wheel drive,2.0,Unknown,Compact,2dr SUV,18,14,586,2000,"$2,000"
7146,Mazda,Navajo,1994,regular unleaded,160.0,6.0,MANUAL,four wheel drive,2.0,Unknown,Compact,2dr SUV,18,14,586,2000,"$2,000"
7147,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,65055,"$65,055"
7148,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,19,15,61,67220,"$67,220"
7149,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,22,16,61,61480,"$61,480"
7150,Lincoln,Navigator,2015,regular unleaded,365.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,63645,"$63,645"
7151,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,22,16,61,63195,"$63,195"
7152,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,19,15,61,76650,"$76,650"
7153,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,19,15,61,69135,"$69,135"
7154,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,65560,"$65,560"
7155,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,73645,"$73,645"
7156,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,74260,"$74,260"
7157,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,66770,"$66,770"
7158,Lincoln,Navigator,2016,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,22,16,61,71260,"$71,260"
7159,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,65560,"$65,560"
7160,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,21,15,61,71260,"$71,260"
7161,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,66770,"$66,770"
7162,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,21,15,61,63195,"$63,195"
7163,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,19,15,61,69135,"$69,135"
7164,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,19,15,61,76645,"$76,645"
7165,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,73650,"$73,650"
7166,Lincoln,Navigator,2017,regular unleaded,380.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,20,15,61,74260,"$74,260"
7167,Dodge,Neon,2003,premium unleaded (required),215.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,27,19,1851,19450,"$19,450"
7168,Dodge,Neon,2003,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,13030,"$13,030"
7169,Dodge,Neon,2003,premium unleaded (required),150.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,17085,"$17,085"
7170,Dodge,Neon,2003,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,15340,"$15,340"
7171,Dodge,Neon,2004,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Sedan,29,22,1851,14315,"$14,315"
7172,Dodge,Neon,2004,premium unleaded (required),150.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,17640,"$17,640"
7173,Dodge,Neon,2004,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,15800,"$15,800"
7174,Dodge,Neon,2004,premium unleaded (required),225.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,28,19,1851,20450,"$20,450"
7175,Dodge,Neon,2004,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,13490,"$13,490"
7176,Dodge,Neon,2004,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Sedan,29,22,1851,16625,"$16,625"
7177,Dodge,Neon,2005,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,16110,"$16,110"
7178,Dodge,Neon,2005,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,32,25,1851,13800,"$13,800"
7179,Dodge,Neon,2005,premium unleaded (required),220.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,28,19,1851,20700,"$20,700"
7180,Plymouth,Neon,1999,regular unleaded,132.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Coupe,36,24,535,2000,"$2,000"
7181,Plymouth,Neon,1999,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Coupe,36,24,535,2000,"$2,000"
7182,Plymouth,Neon,1999,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,36,24,535,2000,"$2,000"
7183,Plymouth,Neon,1999,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Coupe,36,24,535,2000,"$2,000"
7184,Plymouth,Neon,1999,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,36,24,535,2000,"$2,000"
7185,Plymouth,Neon,1999,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,36,24,535,2000,"$2,000"
7186,Plymouth,Neon,2000,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,31,24,535,2000,"$2,000"
7187,Plymouth,Neon,2000,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,31,24,535,2044,"$2,044"
7188,Plymouth,Neon,2001,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,30,24,535,12715,"$12,715"
7189,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20990,"$20,990"
7190,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20525,"$20,525"
7191,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20525,"$20,525"
7192,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,24315,"$24,315"
7193,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,17475,"$17,475"
7194,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20990,"$20,990"
7195,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,18550,"$18,550"
7196,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,24315,"$24,315"
7197,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,18550,"$18,550"
7198,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,23240,"$23,240"
7199,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,25740,"$25,740"
7200,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20990,"$20,990"
7201,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,25740,"$25,740"
7202,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,17475,"$17,475"
7203,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20990,"$20,990"
7204,Volkswagen,New Beetle,2008,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,23240,"$23,240"
7205,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,25990,"$25,990"
7206,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,25990,"$25,990"
7207,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18290,"$18,290"
7208,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18290,"$18,290"
7209,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,26990,"$26,990"
7210,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19390,"$19,390"
7211,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19390,"$19,390"
7212,Volkswagen,New Beetle,2009,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,26990,"$26,990"
7213,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18690,"$18,690"
7214,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,27390,"$27,390"
7215,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,873,18690,"$18,690"
7216,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,"$20,390"
7217,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19790,"$19,790"
7218,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,"$20,390"
7219,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,27390,"$27,390"
7220,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,"$20,390"
7221,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,26390,"$26,390"
7222,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,19790,"$19,790"
7223,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,873,20390,"$20,390"
7224,Volkswagen,New Beetle,2010,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Unknown,Compact,Convertible,28,20,873,26390,"$26,390"
7225,Chrysler,New Yorker,1994,regular unleaded,214.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,24,16,1013,2000,"$2,000"
7226,Chrysler,New Yorker,1995,regular unleaded,214.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,24,16,1013,2000,"$2,000"
7227,Chrysler,New Yorker,1996,regular unleaded,214.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,24,16,1013,2000,"$2,000"
7228,Oldsmobile,Ninety-Eight,1994,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,25,17,26,2000,"$2,000"
7229,Oldsmobile,Ninety-Eight,1994,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,25,17,26,2000,"$2,000"
7230,Oldsmobile,Ninety-Eight,1994,regular unleaded,225.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,24,15,26,2000,"$2,000"
7231,Oldsmobile,Ninety-Eight,1994,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,25,17,26,2000,"$2,000"
7232,Oldsmobile,Ninety-Eight,1995,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,26,17,26,2000,"$2,000"
7233,Oldsmobile,Ninety-Eight,1995,regular unleaded,225.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,26,17,26,2000,"$2,000"
7234,Oldsmobile,Ninety-Eight,1996,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Sedan,27,17,26,2000,"$2,000"
7235,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,26220,"$26,220"
7236,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,24560,"$24,560"
7237,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,22240,"$22,240"
7238,Dodge,Nitro,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23900,"$23,900"
7239,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23250,"$23,250"
7240,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,25750,"$25,750"
7241,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,23235,"$23,235"
7242,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,26750,"$26,750"
7243,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,21590,"$21,590"
7244,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,20,16,1851,27410,"$27,410"
7245,Dodge,Nitro,2010,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,20,16,1851,28410,"$28,410"
7246,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,24895,"$24,895"
7247,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,21590,"$21,590"
7248,Dodge,Nitro,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23250,"$23,250"
7249,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,28995,"$28,995"
7250,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,27245,"$27,245"
7251,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,27995,"$27,995"
7252,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23995,"$23,995"
7253,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,21590,"$21,590"
7254,Dodge,Nitro,2011,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,21,16,1851,26245,"$26,245"
7255,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,23235,"$23,235"
7256,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1851,22245,"$22,245"
7257,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,24985,"$24,985"
7258,Dodge,Nitro,2011,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,1851,23340,"$23,340"
7259,Acura,NSX,2004,regular unleaded,290.0,6.0,MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,"$89,000"
7260,Acura,NSX,2004,regular unleaded,252.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,"$89,000"
7261,Acura,NSX,2005,regular unleaded,290.0,6.0,MANUAL,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,"$89,000"
7262,Acura,NSX,2005,regular unleaded,252.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Compact,Coupe,22,16,204,89000,"$89,000"
7263,Acura,NSX,2017,premium unleaded (required),573.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Luxury,High-Performance,Hybrid",Compact,Coupe,22,21,204,156000,"$156,000"
7264,Nissan,NV200,2015,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Cargo Minivan,26,24,2009,21710,"$21,710"
7265,Nissan,NV200,2015,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Cargo Minivan,26,24,2009,20720,"$20,720"
7266,Nissan,NV200,2016,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Cargo Minivan,26,24,2009,21760,"$21,760"
7267,Nissan,NV200,2016,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Cargo Minivan,26,24,2009,20870,"$20,870"
7268,Nissan,NV200,2017,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Cargo Minivan,26,24,2009,22230,"$22,230"
7269,Nissan,NV200,2017,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Cargo Minivan,26,24,2009,21330,"$21,330"
7270,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,454,35880,"$35,880"
7271,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,36580,"$36,580"
7272,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,454,37980,"$37,980"
7273,Lexus,NX 200t,2015,premium unleaded (required),235.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,454,34480,"$34,480"
